Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,0.8574335647593967,0.86258079961695,0.6880536270050275,0.76765621259277,0.8148192482643045,0.7116351448407948,0.786090495570984,1
M,0.8574335647593967,0.824395499162078,0.93763466602825,0.8762269571462772,0.8749102226478334,0.9253052429973665,0.8391189849174049,0
M,0.8574335647593967,0.9097438352884846,0.6880536270050275,0.9073497725640411,0.9516399329662437,0.7307876466363419,0.9115393823318171,1
F,0.8745511132391669,0.8457026574096241,0.7356954752214508,0.7534115393823319,0.7125927699305722,0.8028489346420876,0.7929135743356476,1
F,0.8745511132391669,0.9938951400526694,0.9889873114675605,0.9437395259755805,0.9588221211395739,0.9492458702418003,0.9135743356475939,1
M,0.8745511132391669,0.9097438352884846,0.8223605458463011,0.9162078046444817,0.9241082116351449,0.9317692123533636,0.883169739047163,1
M,0.8745511132391669,0.86258079961695,0.9159683983720374,0.9181230548240364,0.9399090256164712,0.9454153698826909,0.8436677040938473,0
F,0.8745511132391669,0.86258079961695,0.7779506823078765,0.9250658367249222,0.9427819008858032,0.9231505865453675,0.8656930811587263,0
F,0.8897534115393824,0.9097438352884846,0.9159683983720374,0.8585108929853962,0.8223605458463011,0.8938233181709361,0.8728752693320565,0
M,0.8897534115393824,0.9324874311706967,0.9686377783097917,0.9411060569786929,0.9458941824275796,0.9324874311706967,0.9339238688053627,1
F,0.8897534115393824,0.8938233181709361,0.9159683983720374,0.8929853962173809,0.8607852525736174,0.9558295427340197,0.8518075173569547,0
M,0.8897534115393824,0.7850131673449844,0.8223605458463011,0.8579123773042854,0.8945415369882691,0.8398372037347378,0.8259516399329663,0
F,0.9019631314340436,0.8028489346420876,0.9767775915728992,0.9195594924587024,0.9421833852046924,0.9266219774958104,0.8664112999760594,0
F,0.9019631314340436,0.8794589418242758,0.7779506823078765,0.8482164232702897,0.8734737850131673,0.880296863777831,0.8132631074934163,0
F,0.9116590854680393,0.9241082116351449,0.863299018434283,0.9028010533875988,0.8908307397653819,0.9174048360067034,0.9135743356475939,0
F,0.9207565238209241,0.9241082116351449,0.9925784055542255,0.9238688053627006,0.8867608331338281,0.9926981086904477,0.8391189849174049,1
F,0.9207565238209241,0.8457026574096241,0.8223605458463011,0.6568111084510414,0.6565717021785971,0.7957864496049797,0.8413933445056261,0
M,0.9296145559013647,0.9474503231984678,0.8913095523102705,0.9555901364615753,0.9782140292075653,0.8822121139573856,0.9396696193440268,1
M,0.9427819008858032,0.9474503231984678,0.9686377783097917,0.9662437155853484,0.9679195594924587,0.9729470912137897,0.9352406033038065,0
F,0.9537945894182428,0.9743835288484558,0.9159683983720374,0.9609767775915729,0.9521187455111324,0.9633708403160163,0.9595403399569069,1
F,0.960378261910462,0.9474503231984678,0.38592291118027294,0.9217141489107015,0.9163275077807038,0.946133588700024,0.41525017955470434,1
M,0.966004309312904,0.9743835288484558,0.9997605937275557,0.9926981086904477,0.9949724682786689,0.9923389992817812,0.9672013406751256,0
M,0.966004309312904,0.9640890591333493,0.9832415609288964,0.9895858271486713,0.992219296145559,0.9524778549197989,0.9724682786689012,1
F,0.966004309312904,0.9802489825233421,0.863299018434283,0.9159683983720374,0.9882690926502274,0.9747426382571224,0.9084271007900407,1
F,0.9707924347617908,0.9565477615513527,0.7779506823078765,0.9346420876226957,0.951161120421355,0.9196791955949246,0.9267416806320325,1
F,0.9795307637060091,0.9853962173808953,0.7779506823078765,0.9782140292075653,0.983002154656452,0.9577447929135743,0.9662437155853484,1
M,0.9795307637060091,0.9853962173808953,0.9832415609288964,0.9909025616471152,0.9873114675604501,0.9988029686377783,0.9753411539382332,1
F,0.9849174048360066,0.9965286090495571,0.9551113239166866,0.9552310270529087,0.9315298060809193,0.9317692123533636,0.9868326550155614,1
F,0.9877902801053388,0.9894661240124492,0.9159683983720374,0.9555901364615753,0.9207565238209241,0.9801292793871199,0.9704333253531242,1
F,0.99006463969356,0.9743835288484558,0.9686377783097917,0.9887479051951161,0.9868326550155614,0.9870720612880057,0.9804883887957865,1
F,0.9937754369164472,0.9802489825233421,0.9832415609288964,0.9944936557337802,0.9973665310031122,0.9839597797462294,0.9794110605697869,0
F,0.9953315776873354,0.9983241560928896,0.9972468278668901,0.9980847498204453,0.9983241560928896,0.9961694996408906,0.9894661240124492,1
F,1.0,1.0,0.999281781182667,0.9947330620062246,0.9803686856595643,0.9752214508020111,0.998563562365334,1
I,0.0015561407708881974,0.0017955470433325352,0.005147234857553268,0.0011970313622216902,0.0020349533157768733,0.0010773282259995212,0.0010773282259995212,0
I,0.017596361024658846,0.016638735934881493,0.025017955470433326,0.015800813981326312,0.014124970074215945,0.021666267656212594,0.04812066076131195,0
I,0.11276035432128322,0.09767775915728992,0.42877663394780946,0.11252094804883887,0.12927938711994255,0.11180272923150586,0.09336844625329184,0
I,0.11276035432128322,0.08379219535551831,0.07242039741441225,0.0946851807517357,0.08822121139573857,0.06990663155374671,0.07529327268374432,0
I,0.11958343308594685,0.10653579123773042,0.13981326310749342,0.12137898012927939,0.1665070624850371,0.09336844625329184,0.09492458702418004,0
I,0.12892027771127604,0.12461096480727796,0.09037586784773761,0.16949964089059133,0.2519751017476658,0.10845104141728514,0.10581757242039741,0
I,0.14400287287526933,0.1545367488628202,0.11407708881972707,0.1290399808474982,0.15441704572659803,0.101987072061288,0.10677519751017477,0
I,0.1560928896337084,0.14663634187215704,0.11407708881972707,0.160761311946373,0.18146995451280823,0.17404836006703375,0.12999760593727555,0
I,0.1626765621259277,0.13981326310749342,0.22887239645678717,0.17859707924347618,0.2532918362461096,0.1066554943739526,0.14388316973904716,0
I,0.1626765621259277,0.1545367488628202,0.11407708881972707,0.14926981086904476,0.14819248264304524,0.15537467081637538,0.13694038783816137,0
I,0.16949964089059133,0.1730907349772564,0.13981326310749342,0.185539861144362,0.23976538185300456,0.1665070624850371,0.15238209241082115,0
I,0.16949964089059133,0.13981326310749342,0.11407708881972707,0.1507062485037108,0.13849652860904957,0.19643284654057935,0.14184821642327028,0
I,0.16949964089059133,0.1545367488628202,0.1990663155374671,0.16207804644481685,0.18374431410102945,0.15537467081637538,0.14029207565238208,0
I,0.17608331338281064,0.1881733301412497,0.13981326310749342,0.15561407708881972,0.17883648551592052,0.1626765621259277,0.11958343308594685,0
M,0.1839837203734738,0.1812305482403639,0.26095283696432847,0.21666267656212593,0.27830979171654296,0.16985875029925784,0.1878142207325832,0
I,0.1997845343548001,0.23150586545367488,0.1990663155374671,0.21642327028968159,0.27830979171654296,0.2422791477136701,0.15585348336126406,0
I,0.20816375389035194,0.23150586545367488,0.1990663155374671,0.2485037107972229,0.3393583911898492,0.19487670576969116,0.19834809672013407,0
I,0.22791477136700983,0.23150586545367488,0.1990663155374671,0.20409384725879817,0.21223366052190568,0.20936078525257362,0.18589897055302848,0
M,0.22791477136700983,0.1881733301412497,0.2971031841034235,0.2626286808714388,0.3490543452238449,0.24658846061766818,0.18685659564280585,0
I,0.22791477136700983,0.30308834091453196,0.22887239645678717,0.2532918362461096,0.2984199186018674,0.23796983480967202,0.21115633229590616,0
M,0.24838400766100072,0.22037347378501318,0.3415130476418482,0.25484797701699785,0.30632032559253053,0.35192722049317693,0.20385444098635383,0
I,0.26071343069188413,0.22037347378501318,0.42877663394780946,0.2979411060569787,0.3995690687096002,0.26945175963610246,0.19762987790280107,0
I,0.271965525496768,0.2757960258558774,0.22887239645678717,0.2446732104381135,0.270529087862102,0.25939669619344025,0.23976538185300456,0
I,0.2962652621498683,0.24275796025855878,0.47773521666267654,0.2670576969116591,0.3228393583911898,0.30703854440986356,0.21821881733301413,0
I,0.2962652621498683,0.2577208522863299,0.3415130476418482,0.2418003351687814,0.25712233660521905,0.3254728273880776,0.22085228632990184,0
I,0.2962652621498683,0.2757960258558774,0.2971031841034235,0.203255925305243,0.16004309312903997,0.22121139573856835,0.26945175963610246,0
M,0.31122815417763944,0.31589657649030406,0.3415130476418482,0.4020828345702657,0.5181948767057697,0.3841273641369404,0.28106296384965285,0
I,0.31122815417763944,0.30308834091453196,0.26095283696432847,0.2653818530045487,0.30811587263586304,0.2495810390232224,0.2186976298779028,0
F,0.31122815417763944,0.30308834091453196,0.26095283696432847,0.3387598755087383,0.41082116351448406,0.3272683744314101,0.25831936796744076,0
I,0.32403638975341154,0.2905195116112042,0.3415130476418482,0.3237969834809672,0.40854680392626286,0.27878860426143165,0.29351209001675843,0
I,0.3349293751496289,0.35108929853962173,0.2971031841034235,0.2749581039023222,0.28800574575053867,0.29746229351209,0.29351209001675843,0
M,0.3349293751496289,0.3830500359109409,0.09037586784773761,0.3981326310749342,0.43380416566914054,0.28058415130476416,0.422073258319368,0
M,0.3349293751496289,0.31589657649030406,0.38592291118027294,0.3145798419918602,0.3577926741680632,0.2878860426143165,0.3179315298060809,0
F,0.35671534594206367,0.35108929853962173,0.2971031841034235,0.3428297821402921,0.3867608331338281,0.36030644002872875,0.28333732343787404,0
M,0.3879578644960498,0.3678477376107254,0.1990663155374671,0.32978214029207564,0.3410342350969595,0.3473785013167345,0.3179315298060809,0
F,0.3879578644960498,0.35108929853962173,0.42877663394780946,0.4255446492698109,0.5405793631793153,0.45271726119224326,0.32870481206607616,0
I,0.4130955231027053,0.3968158965764903,0.3415130476418482,0.33277471869762987,0.3914292554464927,0.25939669619344025,0.3504907828585109,0
M,0.4130955231027053,0.505626047402442,0.5258558774239885,0.6042614316495092,0.7428776633947809,0.5356715345942064,0.4663634187215705,0
I,0.4130955231027053,0.4163275077807039,0.3415130476418482,0.33756284414651666,0.3609049557098396,0.3473785013167345,0.3504907828585109,0
M,0.4291357433564759,0.4163275077807039,0.3415130476418482,0.33516878142207324,0.3684462532918362,0.39430213071582476,0.29614555901364614,0
M,0.44661240124491264,0.4163275077807039,0.47773521666267654,0.448288245152023,0.5514723485755327,0.417165429734259,0.35767297103184104,0
I,0.4642087622695715,0.5239406272444338,0.38592291118027294,0.4375149628920278,0.5158008139813263,0.4038783816135983,0.3990902561647115,0
M,0.4642087622695715,0.4163275077807039,0.3415130476418482,0.4694757002633469,0.5973186497486234,0.43595882212113957,0.36329901843428297,0
F,0.5041896097677759,0.4539142925544649,0.47773521666267654,0.45954033995690685,0.5336365812784295,0.5242997366531003,0.43141010294469717,0
F,0.5222647833373234,0.5239406272444338,0.47773521666267654,0.5308834091453196,0.56236533397175,0.6516638735934881,0.4110605697869284,0
M,0.5222647833373234,0.505626047402442,0.6880536270050275,0.4949724682786689,0.5113717979411061,0.6079722288723964,0.4588221211395739,0
F,0.5533875987550874,0.5239406272444338,0.5796025855877424,0.5593727555661958,0.6779985635623653,0.4694757002633469,0.47198946612401244,0
F,0.5533875987550874,0.541776394541537,0.5796025855877424,0.5535073018913096,0.7081637538903519,0.5448886760833134,0.38460617668182906,0
M,0.5863059612161838,0.5787646636341872,0.5796025855877424,0.6389753411539383,0.7517356954752215,0.618984917404836,0.5422552070864257,0
M,0.606894900646397,0.6715345942063682,0.5796025855877424,0.6973904716303567,0.8557577208522863,0.6167105578166148,0.5135264543931051,0
M,0.606894900646397,0.6511850610485995,0.7356954752214508,0.5873832894421834,0.6009097438352885,0.736533397175006,0.514843188891549,0
F,0.6290399808474982,0.6511850610485995,0.8223605458463011,0.7564041177878861,0.9012449126167106,0.6605219056739287,0.6978692841752454,0
F,0.6290399808474982,0.541776394541537,0.47773521666267654,0.6131194637299497,0.7072061288005745,0.6468757481446014,0.44397893224802487,0
M,0.6477136700981566,0.6297581996648313,0.5796025855877424,0.5805602106775197,0.6138376825472828,0.6891309552310271,0.49976059372755566,0
M,0.6637538903519272,0.5614077088819727,0.5796025855877424,0.5554225520708642,0.5815178357672971,0.6420876226957146,0.5335168781422073,0
F,0.6637538903519272,0.6715345942063682,0.5796025855877424,0.7491022264783337,0.8719176442422791,0.713909504429016,0.5559013646157529,0
F,0.6637538903519272,0.6511850610485995,0.5258558774239885,0.6414891070146038,0.6779985635623653,0.6605219056739287,0.6171893703615035,0
F,0.6801532200143644,0.6297581996648313,0.6880536270050275,0.6724922192961456,0.6758439071103662,0.7827388077567632,0.6521426861383768,0
M,0.6985875029925784,0.6297581996648313,0.6375389035192722,0.6086904476897295,0.6545367488628202,0.6234139334450562,0.5481206607613119,0
M,0.6985875029925784,0.6715345942063682,0.9551113239166866,0.8108690447689729,0.8950203495331578,0.5926502274359589,0.8127842949485277,0
F,0.7166626765621259,0.7656212592769931,0.7356954752214508,0.6116830260952837,0.6789561886521427,0.571582475460857,0.6243715585348336,1
F,0.7166626765621259,0.7656212592769931,0.6880536270050275,0.7779506823078765,0.625329183624611,0.8277471869762988,0.8485755326789561,0
F,0.7166626765621259,0.8794589418242758,0.7779506823078765,0.8267895618865214,0.8607852525736174,0.8409145319607374,0.7581996648312186,0
F,0.7333014124970074,0.7656212592769931,0.7779506823078765,0.7116351448407948,0.7633468996887719,0.6868565956428059,0.6941584869523582,1
I,0.7501795547043333,0.719535551831458,0.38592291118027294,0.5324395499162078,0.5287287526933205,0.5682307876466364,0.5545846301173091,0
M,0.7684941345463251,0.7656212592769931,0.6375389035192722,0.6776394541536989,0.6902082834570266,0.691285611683026,0.5481206607613119,0
F,0.7684941345463251,0.541776394541537,0.6375389035192722,0.6547761551352645,0.7100790040699066,0.7057696911659086,0.6171893703615035,0
M,0.7684941345463251,0.7447929135743356,0.7356954752214508,0.6928417524539143,0.7179794110605698,0.7026574096241321,0.7134306918841273,0
M,0.7901604022025377,0.8938233181709361,0.8223605458463011,0.8807756763227197,0.9267416806320325,0.8949006463969356,0.7906392147474264,0
M,0.7901604022025377,0.6932008618625808,0.863299018434283,0.7389274598994494,0.6745271726119224,0.898012927938712,0.6941584869523582,1
M,0.8107493416327508,0.6932008618625808,0.5258558774239885,0.7116351448407948,0.7728034474503231,0.7682547282738807,0.6231745271726119,0
F,0.8107493416327508,0.824395499162078,0.8223605458463011,0.7184582236054584,0.6983480967201341,0.7880057457505386,0.7501795547043333,0
M,0.8107493416327508,0.6297581996648313,0.5796025855877424,0.7343787407230069,0.7167823796983481,0.8041656691405314,0.6941584869523582,0
M,0.8107493416327508,0.7447929135743356,0.5796025855877424,0.8174527172611923,0.9079482882451521,0.723126645918123,0.7078046444816855,1
F,0.8107493416327508,0.7850131673449844,0.9925784055542255,0.8476179075891789,0.9213550395020349,0.7652621498683265,0.7423988508498923,0
F,0.8276274838400766,0.8457026574096241,0.5258558774239885,0.7373713191285611,0.7528130237012209,0.7827388077567632,0.7197749581039024,0
M,0.8276274838400766,0.86258079961695,0.8913095523102705,0.8360067033756284,0.8017716064160881,0.8896337084031601,0.8455829542734019,0
F,0.8421115633229591,0.8794589418242758,0.9686377783097917,0.9154895858271487,0.9089059133349294,0.9087862101987072,0.8799377543691644,0
F,0.8574335647593967,0.8794589418242758,0.8223605458463011,0.9190806799138137,0.9330859468518076,0.9373952597558056,0.8960976777591573,0
M,0.8574335647593967,0.86258079961695,0.6375389035192722,0.9166866171893704,0.8950203495331578,0.9317692123533636,0.9084271007900407,1
F,0.8574335647593967,0.8457026574096241,0.7356954752214508,0.8407948288245152,0.8102705290878621,0.856954752214508,0.7649030404596601,1
F,0.8745511132391669,0.9474503231984678,0.8223605458463011,0.9124970074215945,0.8504907828585109,0.9004069906631553,0.9583433085946852,0
